year,tas,pr,gpp,npp,region,model,ln_gpp,ln_npp,pct_growth_gpp,pct_growth_npp
1857,8.639705434418099,2.6088423569545323,1.6794097203576117,0.9694915504482535,Denmark,ACCESS-ESM1-5,0.5184423747448661,-0.030983519707957815,-0.014185417692148428,0.007760138963559832
1858,8.77543073522306,2.0222262603653243,1.6781690473842403,0.9511314974962434,Denmark,ACCESS-ESM1-5,0.5177033463463315,-0.05010295312884617,-0.0007390283985345691,-0.019119433420888354
1859,8.215280919330674,1.808739430365548,1.5795409089661678,0.9036043163527313,Denmark,ACCESS-ESM1-5,0.4571342408715299,-0.10136371755957915,-0.060569105474801654,-0.051260764430732984
1860,8.981383481280808,2.746989542661737,1.6399522914144982,0.9316085441099788,Denmark,ACCESS-ESM1-5,0.49466715081205154,-0.07084256957779247,0.037532909940521664,0.030521147981786678
1861,8.568305907925776,2.452741494672805,1.6370845445929048,0.9437955970988052,Denmark,ACCESS-ESM1-5,0.49291694311091755,-0.05784566477934423,-0.0017502077011339878,0.012996904798448242
1862,7.637592611320912,2.947572118847721,1.5895522862736324,0.9297047632636019,Denmark,ACCESS-ESM1-5,0.4634523956207985,-0.07288820209190731,-0.029464547490119064,-0.015042537312563081
1863,8.492519322523828,2.929510768325627,1.5686773566253531,0.9062821985981231,Denmark,ACCESS-ESM1-5,0.4502328162921369,-0.09840454395682571,-0.01321957932866158,-0.0255163418649184
1864,9.249875853419246,2.446024057661096,1.66602060231883,0.9622208834404834,Denmark,ACCESS-ESM1-5,0.5104379100060216,-0.03851124610645199,0.06020509371388466,0.05989329785037372
1865,8.48800703844592,2.0493183828663386,1.6065195184422882,0.933697128058391,Denmark,ACCESS-ESM1-5,0.47407004916837175,-0.06860316736890446,-0.03636786083764981,-0.030091921262452463
1866,9.142540137467755,2.5145572686910604,1.6464342739419255,0.940543360669226,Denmark,ACCESS-ESM1-5,0.49861190338699546,-0.061297527455608264,0.024541854218623704,0.007305639913296191
1867,9.531978957879721,2.336215801968866,1.601425726897886,0.9026077080660578,Denmark,ACCESS-ESM1-5,0.470894311781433,-0.1024672517785281,-0.027717591605562475,-0.041169724322919835
1868,8.034415050079582,2.0736448781332912,1.5713305070445696,0.9187744648364916,Denmark,ACCESS-ESM1-5,0.45192271718780747,-0.08471460041615973,-0.018971594593625518,0.017752651362368366
1869,8.134221149537154,2.1601191632609624,1.6162395954840572,0.9439531246160883,Denmark,ACCESS-ESM1-5,0.48010221364101774,-0.057678770196567794,0.028179496453210273,0.02703583021959194
1870,7.640843623016082,2.29956760542341,1.5181612057704448,0.8940338502448417,Denmark,ACCESS-ESM1-5,0.4174998694947385,-0.11201164071689103,-0.06260234414627924,-0.054332870520323234
1871,9.172520245296324,2.624521901735271,1.6374802436927562,0.9368943191429926,Denmark,ACCESS-ESM1-5,0.493158623534034,-0.06518478950480054,0.0756587540392955,0.04682685121209049
1872,9.067828692136642,3.0890711506439277,1.5907600502458126,0.9103907003790044,Denmark,ACCESS-ESM1-5,0.4642119210399673,-0.09388143053591984,-0.028946702494066723,-0.028696641031119297
1873,9.043069490981148,2.4802409399519094,1.6252254477241792,0.9340642242412366,Denmark,ACCESS-ESM1-5,0.4856465432196382,-0.06821008054641453,0.021434622179670904,0.025671349989505307
1874,8.655212104654915,2.492644068755533,1.627653634949699,0.9446477306219687,Denmark,ACCESS-ESM1-5,0.48713948999990236,-0.056943192813688405,0.0014929467802641816,0.011266887732726126
1875,8.481626208443192,2.89512057283107,1.5447556384527612,0.90039914608212,Denmark,ACCESS-ESM1-5,0.4348657350269052,-0.1049171183261535,-0.05227375497299719,-0.04797392551246509
1876,8.325313355463663,2.387640030539711,1.5405022720683597,0.8998046552522171,Denmark,ACCESS-ESM1-5,0.43210851394370214,-0.10557758893628452,-0.002757221083203032,-0.0006604706101310254
1877,9.102848927598796,2.836221491143463,1.5956373579423013,0.9181435207123896,Denmark,ACCESS-ESM1-5,0.4672732538749954,-0.0854015599362671,0.035164739931293265,0.02017602900001743
1878,8.435244462513102,2.510959513913808,1.550181628890029,0.9092273830502378,Denmark,ACCESS-ESM1-5,0.4383721039951746,-0.09516006971614638,-0.028901149879820787,-0.009758509779879285
1879,8.806035228791812,2.020323292185716,1.5639878187856588,0.8908340699116265,Denmark,ACCESS-ESM1-5,0.4472388535925707,-0.11559709790952505,0.008866749597396084,-0.02043702819337867
1880,8.390574632990338,2.2305748142701183,1.5641143035148997,0.9064549926241344,Denmark,ACCESS-ESM1-5,0.44731972354141797,-0.0982138996346687,8.086994884726195e-05,0.01738319827485635
1881,8.061876163031416,2.521025003467907,1.5407783003878823,0.9080733494549988,Denmark,ACCESS-ESM1-5,0.43228767862135503,-0.09643012230537588,-0.015032044920062937,0.0017837773292928155
1882,9.16660733129291,2.0872352063376467,1.609988324112239,0.9093031517300807,Denmark,ACCESS-ESM1-5,0.47622692686587564,-0.09507674015039241,0.04393924824452061,0.0013533821549834707
1883,8.541203973721977,3.0178784861121475,1.5280267541031394,0.8917901900865418,Denmark,ACCESS-ESM1-5,0.42397719982084725,-0.11452438697648643,-0.052249727045028393,-0.01944764682609401
1884,9.500781884049282,1.9966892616880187,1.6469418267441662,0.9456805428404377,Denmark,ACCESS-ESM1-5,0.49892012983350015,-0.055850459518907054,0.0749429300126529,0.05867392745757937
1885,8.166500206734188,2.22165393625372,1.5787537822195772,0.9289276404143035,Denmark,ACCESS-ESM1-5,0.4566357903848895,-0.07372443296041709,-0.04228433944861065,-0.01787397344151003
1886,7.753716983118674,2.231970102877539,1.523596778188157,0.8877618033312196,Denmark,ACCESS-ESM1-5,0.421073841015296,-0.11905181146448413,-0.035561949369593504,-0.04532737850406704
1887,9.337171806559784,2.539452638565103,1.5300890937061287,0.8865156439982522,Denmark,ACCESS-ESM1-5,0.42532596488945096,-0.12045650669943722,0.004252123874154967,-0.0014046952349530961
1888,8.791363909481204,2.32242395238561,1.5680550883380608,0.90383810154478,Denmark,ACCESS-ESM1-5,0.4498360541797326,-0.10110502584023315,0.024510089290281645,0.019351480859204073
1889,9.65363177793224,2.5412040424530016,1.5745430629297195,0.8959705476374835,Denmark,ACCESS-ESM1-5,0.45396511141022194,-0.10984773748777635,0.004129057230489341,-0.0087427116475432
1890,8.275724080252294,2.4754330278562513,1.5122795938861906,0.8803704235668023,Denmark,ACCESS-ESM1-5,0.41361817725377165,-0.12741252420716895,-0.0403469341564503,-0.0175647867193926
1891,8.736717804557031,2.0762518352599906,1.59786167119483,0.9334934459827255,Denmark,ACCESS-ESM1-5,0.4686662798893628,-0.06882133693263842,0.05504810263559118,0.058591187274530526
1892,7.097257126415951,2.0629011557100116,1.432454230696183,0.8547921029863187,Denmark,ACCESS-ESM1-5,0.35938921844793587,-0.15689699401416785,-0.10927706144142696,-0.08807565708152942
1893,9.33338016265527,2.8977369634559715,1.504049208900237,0.869627498857557,Denmark,ACCESS-ESM1-5,0.4081609436760719,-0.13969032125382191,0.048771725228136054,0.01720667276034593
1894,9.72653037947621,2.509130916357988,1.5406730893674796,0.8705611922289862,Denmark,ACCESS-ESM1-5,0.4322193919556666,-0.13861722674882962,0.02405844827959469,0.0010730945049922946
1895,9.28002092372276,2.30582998773871,1.5105889741780802,0.8698933522086209,Denmark,ACCESS-ESM1-5,0.41249962390200434,-0.13938465851575146,-0.019719768053662268,-0.0007674317669218444
