year,tas,pr,gpp,npp,region,model,ln_gpp,ln_npp,pct_growth_gpp,pct_growth_npp
1878,1.4013155176619765,0.9795910300569839,0.40911144002103206,0.26924053677843596,Mongolia,ACCESS-ESM1-5,-0.8937676905633293,-1.3121501101614903,-0.0034325648798553265,-0.008220066961533323
1879,2.569322450956745,0.9286501649419707,0.4268962802609191,0.2801320314450084,Mongolia,ACCESS-ESM1-5,-0.8512141986295272,-1.272494246078319,0.04255349193380209,0.03965586408317123
1880,1.8531577658620817,0.9711452682440317,0.41743007872586463,0.27542266895846707,Mongolia,ACCESS-ESM1-5,-0.8736382248226293,-1.289448383226635,-0.02242402619310213,-0.01695413714831595
1881,1.3002590271375845,1.1331685134056295,0.40533168612872955,0.26670857914624985,Mongolia,ACCESS-ESM1-5,-0.9030495689595393,-1.3215986805340756,-0.029411344136909934,-0.03215029730744057
1882,1.1255282332831167,1.107991066896345,0.43739854411099627,0.2897666549330728,Mongolia,ACCESS-ESM1-5,-0.8269104992521049,-1.2386793180584783,0.07613906970743434,0.08291936247559728
1883,2.0492568831068985,0.9554843149584875,0.43244970164268903,0.28489139828373167,Mongolia,ACCESS-ESM1-5,-0.8382892561531077,-1.2556472299883576,-0.011378756901002762,-0.016967911929879342
1884,0.6292774873688932,0.7397741166190815,0.38752603107856526,0.2537556275067812,Mongolia,ACCESS-ESM1-5,-0.9479722554680649,-1.3713835715054286,-0.10968299931495717,-0.1157363415170709
1885,0.45336430969641894,1.061258107339202,0.35570395022072016,0.23420150604713633,Mongolia,ACCESS-ESM1-5,-1.0336564946052205,-1.4515733972365648,-0.08568423913715562,-0.0801898257311362
1886,1.4078849737650458,0.9806460767251555,0.40099887710013965,0.26444457134579713,Mongolia,ACCESS-ESM1-5,-0.9137966519285169,-1.3301236097738864,0.11985984267670358,0.12144978746267832
1887,1.1166945775443942,0.839632253814436,0.3846067700243852,0.25472277785029607,Mongolia,ACCESS-ESM1-5,-0.9555338432148723,-1.3675794708803382,-0.041737191286355446,-0.037455861106451716
1888,0.9013116826250357,1.0168918566875949,0.3785686155436337,0.25263994102703313,Mongolia,ACCESS-ESM1-5,-0.971357939724248,-1.375789961901712,-0.015824096509375662,-0.008210491021373834
1889,0.5342283194216251,0.9838775715285198,0.3999122280712032,0.26618365963747875,Mongolia,ACCESS-ESM1-5,-0.9165101857743929,-1.3235687586862588,0.05484775394985508,0.052221203215453205
1890,1.1250710398941899,1.1094837795622903,0.41161513404104594,0.2738613533082707,Mongolia,ACCESS-ESM1-5,-0.8876665068909927,-1.295133310484071,0.028843678883400226,0.028435448202187796
1891,0.6273481466516011,1.0505068522029892,0.41675710270317834,0.2771000410903284,Mongolia,ACCESS-ESM1-5,-0.8752517144174531,-1.2833766788262129,0.012414792473539604,0.011756631657858119
1892,0.8306922091716338,1.0715816655571386,0.41345540317341617,0.27562761012434117,Mongolia,ACCESS-ESM1-5,-0.8832056223942957,-1.2887045629869858,-0.007953907976842589,-0.0053278841607729
1893,1.124021247642136,0.950197049890422,0.4220192888791075,0.2794860593606238,Mongolia,ACCESS-ESM1-5,-0.8627042577463846,-1.274802864694843,0.02050136464791108,0.013901698292142717
1894,0.8434794752188745,0.9966659058826285,0.40199642601921354,0.26581525201407424,Mongolia,ACCESS-ESM1-5,-0.9113120809021056,-1.3249537528064574,-0.048607823155720986,-0.05015088811161439
1895,1.6626501574074433,0.9546957636202013,0.4004853200862848,0.26474630147090694,Mongolia,ACCESS-ESM1-5,-0.9150781671123257,-1.3289832644909039,-0.003766086210220121,-0.00402951168444643
1896,0.7547522359371536,1.1374632942513543,0.4197412262416519,0.27806583424646053,Mongolia,ACCESS-ESM1-5,-0.8681168855856434,-1.2798973794912814,0.04696128152668233,0.04908588499962252
1897,0.36355620016777335,1.1884390346572606,0.39880053664783477,0.26563022571908457,Mongolia,ACCESS-ESM1-5,-0.9192938952388026,-1.3256500662015953,-0.05117700965315919,-0.04575268671031396
1898,1.1962161473960828,1.0943998484060957,0.4135652035643718,0.2737892029349914,Mongolia,ACCESS-ESM1-5,-0.8829400899741692,-1.295396801036118,0.03635380526463339,0.030253265165477217
1899,1.5495632040939478,0.9295952838120664,0.4084205350103374,0.2695904969976057,Mongolia,ACCESS-ESM1-5,-0.8954579123437127,-1.3108511490904304,-0.012517822369543574,-0.015454348054312339
